2024-10-02T11:47:09.332+05:30  INFO 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Node -1 disconnected.
2024-10-02T11:47:11.693+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:11.995+05:30  INFO 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Node -1 disconnected.
2024-10-02T11:47:11.995+05:30  WARN 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:12.349+05:30  INFO 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Node -1 disconnected.
2024-10-02T11:47:12.350+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:12.350+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:12.546+05:30  INFO 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Node -1 disconnected.
2024-10-02T11:47:12.547+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:12.547+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:12.599+05:30  INFO 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Node -1 disconnected.
2024-10-02T11:47:12.599+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:12.599+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:12.998+05:30  INFO 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Node -1 disconnected.
2024-10-02T11:47:12.998+05:30  WARN 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:13.353+05:30  INFO 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Node -1 disconnected.
2024-10-02T11:47:13.353+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:13.353+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:13.547+05:30  INFO 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Node -1 disconnected.
2024-10-02T11:47:13.547+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:13.547+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:13.600+05:30  INFO 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Node -1 disconnected.
2024-10-02T11:47:13.600+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:13.600+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:14.001+05:30  INFO 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Node -1 disconnected.
2024-10-02T11:47:14.001+05:30  WARN 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:14.355+05:30  INFO 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Node -1 disconnected.
2024-10-02T11:47:14.355+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:14.355+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:14.401+05:30  INFO 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Node -1 disconnected.
2024-10-02T11:47:14.401+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:14.401+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:14.600+05:30  INFO 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Node -1 disconnected.
2024-10-02T11:47:14.601+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:14.601+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:15.003+05:30  INFO 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Node -1 disconnected.
2024-10-02T11:47:15.004+05:30  WARN 7080 --- [iot--monitoring] [kafka-admin-client-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] org.apache.kafka.clients.NetworkClient   : [AdminClient clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-admin] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:15.356+05:30  INFO 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Node -1 disconnected.
2024-10-02T11:47:15.356+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:15.356+05:30  WARN 7080 --- [iot--monitoring] [iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-consumer, groupId=iot--monitoring] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:15.359+05:30  INFO 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Node -1 disconnected.
2024-10-02T11:47:15.359+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:15.360+05:30  WARN 7080 --- [iot--monitoring] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-iot-group-1, groupId=iot-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-10-02T11:47:15.604+05:30  INFO 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Node -1 disconnected.
2024-10-02T11:47:15.604+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-10-02T11:47:15.604+05:30  WARN 7080 --- [iot--monitoring] [kafka-producer-network-thread | iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] org.apache.kafka.clients.NetworkClient   : [Producer clientId=iot--monitoring-cee7a9dd-e4d6-4572-b923-3953f6a87688-StreamThread-1-producer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
